case_id,proxy_name,proxy_available,proxy_value_or_label,evidence_summary,vehicle_shell_supported,main_failure_reason,manual_review_needed,notes
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=22,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.9324,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=3.2301,support-wide atoms are elongated under fixed PCA proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=block_like; edge_atoms=22,strip/shell component plus endpoint/corner atom proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=41; components=79; spread=183x194,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,block_like,dominant component is block_like under fixed fill-ratio heuristic,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=36.005; area=503,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=5,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,block_like,dominant_shape=block_like; range_extent=34.824,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=50,50 support-wide p97 atoms,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=26,atoms within fixed 15% support-edge band,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.6866,secondary component is smaller than dominant component; physical far-side not asserted,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=3.4563,support-wide atoms are elongated under fixed PCA proxy,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=block_like; edge_atoms=26,strip/shell component plus endpoint/corner atom proxy,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=50; components=67; spread=217x181,multiple support-wide atoms/components span a body-like extent,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,block_like,dominant component is block_like under fixed fill-ratio heuristic,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=34.824; area=603,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=35.415,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=43,43 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=26,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.5633,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=3.118,support-wide atoms are elongated under fixed PCA proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=26,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=43; components=70; spread=183x190,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=35.415; area=577,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=7,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=54.977,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=39,39 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=23,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.9259,secondary component is smaller than dominant component; physical far-side not asserted,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=2.8525,support-wide atoms are elongated under fixed PCA proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=23,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=39; components=73; spread=202x189,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=54.977; area=702,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o173_s361_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=6,aggregate of fixed support-wide shell/body proxies,uncertain,insufficient support-wide proxy agreement,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=81.21,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=35,35 support-wide p97 atoms,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=17,atoms within fixed 15% support-edge band,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.1695,secondary component is smaller than dominant component; physical far-side not asserted,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=3.033,support-wide atoms are elongated under fixed PCA proxy,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=17,strip/shell component plus endpoint/corner atom proxy,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=35; components=56; spread=184x192,multiple support-wide atoms/components span a body-like extent,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=81.21; area=1469,range spread with non-trivial core component,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s362_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=8,aggregate of fixed support-wide shell/body proxies,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=40.415,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=32,32 support-wide p97 atoms,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=14,atoms within fixed 15% support-edge band,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.7277,secondary component is smaller than dominant component; physical far-side not asserted,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=7.2312,support-wide atoms are elongated under fixed PCA proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=14,strip/shell component plus endpoint/corner atom proxy,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=32; components=66; spread=173x135,multiple support-wide atoms/components span a body-like extent,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,range_spread_with_core_proxy,yes,range_extent=40.415; area=951,range spread with non-trivial core component,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o174_s363_oty1t_obj_GM_RM017_bytetrack_bt_0012,support_wide_vehicle_shell_proxy,yes,supportive_proxy_count=7,aggregate of fixed support-wide shell/body proxies,yes,,yes,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,dominant_side_ridge_proxy,yes,strip_like,dominant_shape=strip_like; range_extent=51.37,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,facing_side_hotspot_proxy,yes,atoms=35,35 support-wide p97 atoms,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,endpoint_or_corner_reflector_proxy,yes,edge_atoms=20,atoms within fixed 15% support-edge band,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,far_side_weak_return_proxy,yes,secondary_ratio=0.4631,secondary component is smaller than dominant component; physical far-side not asserted,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,discontinuous_aligned_edges_proxy,yes,alignment_ratio=4.4765,support-wide atoms are elongated under fixed PCA proxy,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,strip_plus_corner_composition_proxy,yes,shape=strip_like; edge_atoms=20,strip/shell component plus endpoint/corner atom proxy,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,multi_peak_enclosed_shell_proxy,yes,atoms=35; components=48; spread=192x179,multiple support-wide atoms/components span a body-like extent,yes,,no,Posthoc support-wide morphology proxy only; not a selector feature.
PAIR_GM_RM017_o175_s364_oty1t_obj_GM_RM017_bytetrack_bt_0012,block_like_vehicle_body_proxy,yes,strip_like,dominant component is block_like under fixed fill-ratio heuristic,no,proxy condition not met under fixed diagnostic rule,yes,Posthoc support-wide morphology proxy only; not a selector feature.
